,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,corrected_volume,dataset,dataset_name,strain
0,smrb,b2331,M9_glucose,321.0991159,0.011200444499195123,information storage and processing,"Replication, recombination, and repair",L,putative endonuclease SmrB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,fadj,b2341,M9_glucose,0.0,0.0,metabolism,lipid transport and metabolism,I,3-hydroxyacyl-CoA dehydrogenase FadJ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,fadi,b2342,M9_glucose,53.62654819,0.004142192876955957,metabolism,lipid transport and metabolism,I,3-ketoacyl-CoA thiolase FadI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,fadl,b2344,M9_glucose,266.4332851,0.02146911951203817,metabolism,lipid transport and metabolism,I,long-chain fatty acid outer membrane channel / bacteriophage T2 receptor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mlaa,b2346,M9_glucose,0.0,0.0,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,intermembrane phospholipid transport system - outer membrane lipoprotein MlaA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfdc,b2347,M9_glucose,112.6869976,0.006454145533800048,metabolism,inorganic ion transport and metabolism,P,inner membrane protein YfdC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ints,b2349,M9_glucose,18.20160824,0.0013312885606999822,information storage and processing,"Replication, recombination, and repair",L,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfdh,b2351,M9_glucose,365.5464236,0.02101676263310076,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfdi,b2352,M9_glucose,173.49701509999997,0.014827651740177942,Not Assigned,Not Assigned,Not Assigned,CPS-53 (KpLE1) prophage; serotype-specific glucosyl transferase YfdI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfdq,b2360,M9_glucose,0.0,0.0,poorly characterized,function unknown,S,CPS-53 (KpLE1) prophage; protein YfdQ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dsdc,b2364,M9_glucose,0.0,0.0,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator DsdC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dsda,b2366,M9_glucose,358.9555851,0.028542590259912664,metabolism,amino acid transport and metabolism,E,D-serine ammonia-lyase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,evga,b2369,M9_glucose,1799.462323,0.06777746818072419,information storage and processing,transcription,K,"Phosphorylated DNA-binding transcriptional activator EvgA // ""DNA-binding transcriptional activator EvgA""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,evgs,b2370,M9_glucose,30.39956176,0.006799522266105428,cellular processes and signaling,signal transduction mechanisms,T,"sensory histidine kinase EvgS  - his721 phosphorylated // ""sensory histidine kinase EvgS - asp1009 phosphorylated"" // ""sensory histidine kinase EvgS - his1137 phosphorylated"" // ""sensory histidine kinase EvgS""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,oxc,b2373,M9_glucose,11.950660899999999,0.001201811760051614,metabolism,amino acid transport and metabolism,E,oxalyl-CoA decarboxylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,frc,b2374,M9_glucose,13.123939100000001,0.0009983968425841682,metabolism,lipid transport and metabolism,I,formyl-CoA transferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfdx,b2375,M9_glucose,24.75322854,0.0009441331873915428,Not Assigned,Not Assigned,Not Assigned,protein YfdX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lpxp,b2378,M9_glucose,14.38763706,0.0008476962676031628,metabolism,lipid transport and metabolism,I,PALMITOTRANS-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,alac,b2379,M9_glucose,322.24298050000004,0.02472201743406808,metabolism,amino acid transport and metabolism,E,glutamate&mdash;pyruvate aminotransferase AlaC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pyrr,b2381,M9_glucose,304.98696689999997,0.014540820922715931,information storage and processing,transcription,K,"phosphorylated DNA-binding transcriptional dual regulator PyrR // ""DNA-binding transcriptional activator PyrR""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glk,b2388,M9_glucose,1968.5363949999999,0.1134667921443511,metabolism,carbohydrate transport and metabolism,G,glucokinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mnth,b2392,M9_glucose,1431.573701,0.10502316711571005,metabolism,inorganic ion transport and metabolism,P,Mn2+/Fe2+: H+ symporter MntH,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nupc,b2393,M9_glucose,667.8316914,0.04819752002140862,metabolism,nucleotide transport and metabolism,F,nucleoside:H+ symporter NupC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pdea,b2395,M9_glucose,15.43018788,0.002139393080731939,cellular processes and signaling,signal transduction mechanisms,T,putative c-di-GMP phosphodiesterase PdeA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gltx,b2400,M9_glucose,6700.649507,0.598599575422062,information storage and processing,"translation, ribosomal structure and biogenesis",J,glutamate&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfeh,b2410,M9_glucose,0.0,0.0,poorly characterized,general function prediction only,R,putative solute:Na+ symporter,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,liga,b2411,M9_glucose,661.3062166,0.08080233492923893,information storage and processing,"Replication, recombination, and repair",L,DNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,zipa,b2412,M9_glucose,3038.5399629999997,0.18397903694970552,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,cell division protein ZipA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cysk,b2414,M9_glucose,91551.6492,5.24164319230728,metabolism,amino acid transport and metabolism,E,O-acetylserine sulfhydrylase A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ptsh,b2415,M9_glucose,73894.73836,1.1185845577140345,cellular processes and signaling,signal transduction mechanisms,T,"HPr - phosphorylated // ""phosphocarrier protein HPr""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ptsi,b2416,M9_glucose,16690.61766,1.7610758059101672,metabolism,carbohydrate transport and metabolism,G,PTS enzyme I,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,crr,b2417,M9_glucose,79349.3381,2.4040199176407455,metabolism,carbohydrate transport and metabolism,G,Enzyme IIAGlc,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pdxk,b2418,M9_glucose,2164.1917,0.11081964347403399,metabolism,coenzyme transport and metabolism,H,pyridoxal kinase I,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cysm,b2421,M9_glucose,2553.432461,0.13845282772413264,metabolism,amino acid transport and metabolism,E,cysteine synthase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cysa,b2422,M9_glucose,3631.715429,0.24753024230685622,metabolism,inorganic ion transport and metabolism,P,sulfate/thiosulfate ABC transporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cysw,b2423,M9_glucose,0.0,0.0,metabolism,inorganic ion transport and metabolism,P,sulfate/thiosulfate ABC transporter inner membrane subunit CysW,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,cysp,b2425,M9_glucose,4109.959744,0.2566295853791296,metabolism,inorganic ion transport and metabolism,P,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,murr,b2427,M9_glucose,28.51381937,0.0014764090692898065,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator MurR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfex,b2431,M9_glucose,1249.317951,0.06854547848131032,metabolism,inorganic ion transport and metabolism,P,porphyrinogen peroxidase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfey,b2432,M9_glucose,696.6026079,0.024165618157824368,Not Assigned,Not Assigned,Not Assigned,DUF1131 domain-containing lipoprotein YfeY,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ypea,b2434,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,putative acetyltransferase YpeA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hemf,b2436,M9_glucose,170.96961919999998,0.009741195798070656,metabolism,coenzyme transport and metabolism,H,coproporphyrinogen III oxidase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,eutl,b2439,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,"putative structural protein, ethanolamine utilization microcompartment",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,eutc,b2440,M9_glucose,66.06416857,0.0034854213331162887,metabolism,amino acid transport and metabolism,E,ethanolamine ammonia-lyase subunit &beta;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,eutb,b2441,M9_glucose,393.2497332,0.03225000950500413,metabolism,amino acid transport and metabolism,E,ethanolamine ammonia-lyase subunit &alpha;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,eutm,b2457,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,putative ethanolamine catabolic microcompartment shell protein EutM,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,maeb,b2463,M9_glucose,3276.681665,0.4482900928219463,metabolism,energy production and conversion,C,NADP+-dependent malate dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tala,b2464,M9_glucose,13486.707569999999,0.7983313586961258,metabolism,carbohydrate transport and metabolism,G,transaldolase A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tktb,b2465,M9_glucose,7863.251633,0.9534301117885035,metabolism,carbohydrate transport and metabolism,G,transketolase 2,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ypfg,b2466,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,DUF1176 domain-containing protein YpfG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nudk,b2467,M9_glucose,581.9764876,0.021011295003828586,cellular processes and signaling,defense mechanisms,V,GDP-mannose hydrolase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,narq,b2469,M9_glucose,0.0,0.0,cellular processes and signaling,signal transduction mechanisms,T,"sensory histidine kinase NarQ  - phosphorylated // ""sensory histidine kinase NarQ""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yffb,b2471,M9_glucose,232.61847059999997,0.005251980738926796,metabolism,inorganic ion transport and metabolism,P,putative reductase YffB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dape,b2472,M9_glucose,511.97197800000004,0.03507342878973613,metabolism,amino acid transport and metabolism,E,succinyl-diaminopimelate desuccinylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ypfh,b2473,M9_glucose,102.4804578,0.0042282719525075394,poorly characterized,general function prediction only,R,esterase YpfH,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tmca,b2474,M9_glucose,0.0,0.0,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNAMet cytidine acetyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ypfj,b2475,M9_glucose,580.6583199,0.030324067835129642,poorly characterized,general function prediction only,R,uncharacterized protein YpfJ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,purc,b2476,M9_glucose,18415.12962,0.825213263992554,metabolism,nucleotide transport and metabolism,F,phosphoribosylaminoimidazole-succinocarboxamide synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bamc,b2477,M9_glucose,3785.5379740000003,0.23151487146325928,poorly characterized,function unknown,S,outer membrane protein assembly factor BamC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,dapa,b2478,M9_glucose,17346.43333,0.900422130580306,metabolism,amino acid transport and metabolism,E,4-hydroxy-tetrahydrodipicolinate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gcvr,b2479,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,putative transcriptional regulator GcvR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bcp,b2480,M9_glucose,14834.28893,0.4342358326460892,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,EG10108-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfgo,b2493,M9_glucose,0.0,0.0,poorly characterized,general function prediction only,R,putative transporter YfgO,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bepa,b2494,M9_glucose,325.9796046,0.029171028151129492,poorly characterized,general function prediction only,R,&beta;-barrel assembly-enhancing protease,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfgd,b2495,M9_glucose,2919.79593,0.06494309380567621,metabolism,inorganic ion transport and metabolism,P,putative oxidoreductase YfgD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hda,b2496,M9_glucose,28.21859338,0.0012475660238326363,Not Assigned,Not Assigned,Not Assigned,inibitor of reinitiation of DNA replication,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,uraa,b2497,M9_glucose,362.0930421,0.02708441471186316,metabolism,nucleotide transport and metabolism,F,uracil:H+ symporter UraA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,upp,b2498,M9_glucose,16271.200659999999,0.6086206810231547,metabolism,nucleotide transport and metabolism,F,uracil phosphoribosyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,purm,b2499,M9_glucose,12157.64592,0.7437760853412289,metabolism,nucleotide transport and metabolism,F,phosphoribosylformylglycinamide cyclo-ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,purn,b2500,M9_glucose,492.8530994,0.019011847737602953,metabolism,nucleotide transport and metabolism,F,phosphoribosylglycinamide formyltransferase 1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ppk,b2501,M9_glucose,273.1003812,0.03646312302209335,metabolism,inorganic ion transport and metabolism,P,polyphosphate kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ppx,b2502,M9_glucose,269.6469997,0.02602248863776827,metabolism,inorganic ion transport and metabolism,P,exopolyphosphatase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfgg,b2504,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,nickel/cobalt stress response protein YfgG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,guaa,b2507,M9_glucose,8736.292621999999,0.8509772785121209,metabolism,nucleotide transport and metabolism,F,GMP synthetase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,guab,b2508,M9_glucose,11473.50598,0.9908120486319897,metabolism,nucleotide transport and metabolism,F,inosine 5'-monophosphate dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,xsea,b2509,M9_glucose,231.2458332,0.019896650483861182,information storage and processing,"Replication, recombination, and repair",L,exodeoxyribonuclease VII subunit XseA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,der,b2511,M9_glucose,1045.797216,0.09554378266242816,poorly characterized,general function prediction only,R,50S ribosomal subunit stability factor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,bamb,b2512,M9_glucose,3551.753851,0.24696204050434936,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,outer membrane protein assembly factor BamB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfgm,b2513,M9_glucose,1417.3026289999998,0.05217397114716863,cellular processes and signaling,signal transduction mechanisms,T,ancillary SecYEG translocon subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hiss,b2514,M9_glucose,5316.682359,0.41506350273794235,information storage and processing,"translation, ribosomal structure and biogenesis",J,histidine&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rodz,b2516,M9_glucose,2102.640894,0.12632397353117567,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,transmembrane component of cytoskeleton,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rlmn,b2517,M9_glucose,357.1471897,0.025544152733587573,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA m2A2503 methyltransferase/tRNA m2A37 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ndk,b2518,M9_glucose,49562.01621,1.2721865780476818,metabolism,nucleotide transport and metabolism,F,nucleoside diphosphate kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfhm,b2520,M9_glucose,279.7456895,0.08432358652839889,poorly characterized,general function prediction only,R,&alpha;2-macroglobulin,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ssea,b2521,M9_glucose,0.0,0.0,metabolism,inorganic ion transport and metabolism,P,3-mercaptopyruvate sulfurtransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,sseb,b2522,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,protein SseB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pepb,b2523,M9_glucose,4871.446706000001,0.3734392587459128,metabolism,amino acid transport and metabolism,E,aminopeptidase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,iscx,b2524,M9_glucose,266.7056338,0.003423198814499056,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,accessory iron-sulfur cluster assembly protein IscX,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hsca,b2526,M9_glucose,367.03889439999995,0.040000750241947006,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,iron-sulfur cluster biosynthesis chaperone HscA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hscb,b2527,M9_glucose,630.3020407,0.021070417342723555,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,[Fe-S] cluster biosynthesis co-chaperone HscB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,isca,b2528,M9_glucose,545.6451711,0.010467089491404456,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,iron-sulfur cluster insertion protein IscA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,iscu,b2529,M9_glucose,4899.444152,0.11263498742133966,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,scaffold protein for iron-sulfur cluster assembly,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,iscs,b2530,M9_glucose,11743.67589,0.8789875996589888,metabolism,amino acid transport and metabolism,E,cysteine desulfurase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,iscr,b2531,M9_glucose,1720.699079,0.04952072148815418,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator IscR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,trmj,b2532,M9_glucose,1285.376919,0.05771301234248592,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNA Cm32/Um32 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,suhb,b2533,M9_glucose,1584.9604880000002,0.07675253581085376,metabolism,carbohydrate transport and metabolism,G,inositol-phosphate phosphatase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hcad,b2542,M9_glucose,0.0,0.0,metabolism,lipid transport and metabolism,I,putative 3-phenylpropionate/cinnamate dioxygenase ferredoxin reductase subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glya,b2551,M9_glucose,43972.33152,3.307872284836454,metabolism,amino acid transport and metabolism,E,serine hydroxymethyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,hmp,b2552,M9_glucose,913.9368696,0.06655368710871726,metabolism,energy production and conversion,C,nitric oxide dioxygenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glnb,b2553,M9_glucose,1102.6854119999998,0.022743437965205997,cellular processes and signaling,signal transduction mechanisms,T,"uridylyl-[protein PII] // ""nitrogen regulatory protein PII-1""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glrr,b2554,M9_glucose,120.12756409999999,0.009800689003842088,cellular processes and signaling,signal transduction mechanisms,T,"Pasp56 DNA-binding transcriptional activator GlrR // ""DNA-binding transcriptional activator GlrR""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,qseg,b2555,M9_glucose,0.0,0.0,Not Assigned,Not Assigned,Not Assigned,outer membrane lipoprotein QseG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,glrk,b2556,M9_glucose,28.32644347,0.002507677722223466,cellular processes and signaling,signal transduction mechanisms,T,"sensory histidine kinase GlrK - phosphorylated // ""sensory histidine kinase GlrK""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,purl,b2557,M9_glucose,9920.029006,2.3285018229006442,metabolism,nucleotide transport and metabolism,F,FGAMSYN-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mltf,b2558,M9_glucose,0.0,0.0,cellular processes and signaling,signal transduction mechanisms,T,membrane-bound lytic murein transglycosylase F,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfhh,b2561,M9_glucose,0.0,0.0,information storage and processing,transcription,K,putative DNA-binding transcriptional regulator YfhH,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pdxj,b2564,M9_glucose,2640.366165,0.11564127868961761,metabolism,coenzyme transport and metabolism,H,pyridoxine 5'-phosphate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,era,b2566,M9_glucose,785.1595107999999,0.04406676347984568,information storage and processing,"translation, ribosomal structure and biogenesis",J,30S ribosomal subunit maturation GTPase Era,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rnc,b2567,M9_glucose,1535.828782,0.065139106130966,information storage and processing,transcription,K,RNase III,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lepb,b2568,M9_glucose,311.06578989999997,0.018568636835974636,Not Assigned,Not Assigned,Not Assigned,signal peptidase I,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lepa,b2569,M9_glucose,3927.7039950000003,0.43403564321226906,information storage and processing,"translation, ribosomal structure and biogenesis",J,30S ribosomal subunit biogenesis factor LepA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rsec,b2570,M9_glucose,0.0,0.0,cellular processes and signaling,signal transduction mechanisms,T,protein RseC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rseb,b2571,M9_glucose,968.9295189,0.0575011222991205,cellular processes and signaling,signal transduction mechanisms,T,anti-sigma factor stabilizing protein RseB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rpoe,b2573,M9_glucose,395.4394168,0.01424189295424205,information storage and processing,transcription,K,RNA polymerase sigma E factor,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nadb,b2574,M9_glucose,1029.510763,0.10311520090583745,metabolism,coenzyme transport and metabolism,H,L-aspartate oxidase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfic,b2575,M9_glucose,134.4857875,0.006087929525707499,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNA m6A37 methyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,srmb,b2576,M9_glucose,1586.2677609999998,0.13143376857743963,information storage and processing,"Replication, recombination, and repair",L,ATP-dependent RNA helicase SrmB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,grca,b2579,M9_glucose,2441.987373,0.05790303707564711,metabolism,coenzyme transport and metabolism,H,stress-induced alternate pyruvate formate-lyase subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ung,b2580,M9_glucose,490.06424869999995,0.0209014264314695,information storage and processing,"Replication, recombination, and repair",L,uracil-DNA glycosylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yfif,b2581,M9_glucose,975.7818120999999,0.06120244038072142,information storage and processing,"translation, ribosomal structure and biogenesis",J,putative methyltransferase YfiF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,trxc,b2582,M9_glucose,105.3564601,0.002720396690465741,Not Assigned,Not Assigned,Not Assigned,"oxidized thioredoxin 2 // ""reduced thioredoxin 2""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,pssa,b2585,M9_glucose,635.1389536,0.05567076766645875,metabolism,lipid transport and metabolism,I,phosphatidylserine synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,kgtp,b2587,M9_glucose,0.0,0.0,metabolism,carbohydrate transport and metabolism,G,&alpha;-ketoglutarate:H+ symporter,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,clpb,b2592,M9_glucose,6211.947002,0.8232760450778221,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,"ClpB80 // ""chaperone protein ClpB""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
