,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,go_terms,corrected_volume,tot_per_cell,fg_per_cell,dataset,dataset_name,strain
0,rpe,b3386,glucose_minimal,1236.0,0.05037891504000001,metabolism,carbohydrate transport and metabolism,G,RIBULP3EPIM-MONOMER,0.11,GO:0044262; GO:0005829; GO:0046872; GO:0016857; GO:0016853; GO:0006098; GO:0005975; GO:0003824; GO:0008198; GO:0019323; GO:0005515; GO:0004750; GO:0009052,0.32411215171614943,1735.1533293350433,0.0707242250484978,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpe,b3386,glucose_minimal,1894.0,0.07719875816,metabolism,carbohydrate transport and metabolism,G,RIBULP3EPIM-MONOMER,0.21,GO:0044262; GO:0005829; GO:0046872; GO:0016857; GO:0016853; GO:0006098; GO:0005975; GO:0003824; GO:0008198; GO:0019323; GO:0005515; GO:0004750; GO:0009052,0.37021710475679415,2300.2147600560706,0.09375592554257184,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpe,b3386,glucose_minimal,2259.0,0.09207602676000001,metabolism,carbohydrate transport and metabolism,G,RIBULP3EPIM-MONOMER,0.31,GO:0044262; GO:0005829; GO:0046872; GO:0016857; GO:0016853; GO:0006098; GO:0005975; GO:0003824; GO:0008198; GO:0019323; GO:0005515; GO:0004750; GO:0009052,0.42288048729051664,2327.9374781779843,0.0948858935530425,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpe,b3386,glucose_minimal,3000.0,0.12227892000000001,metabolism,carbohydrate transport and metabolism,G,RIBULP3EPIM-MONOMER,0.4,GO:0044262; GO:0005829; GO:0046872; GO:0016857; GO:0016853; GO:0006098; GO:0005975; GO:0003824; GO:0008198; GO:0019323; GO:0005515; GO:0004750; GO:0009052,0.4766534005426988,2983.1609415082767,0.1215925660379384,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpe,b3386,glucose_minimal,3066.0,0.12496905624000001,metabolism,carbohydrate transport and metabolism,G,RIBULP3EPIM-MONOMER,0.49,GO:0044262; GO:0005829; GO:0046872; GO:0016857; GO:0016853; GO:0006098; GO:0005975; GO:0003824; GO:0008198; GO:0019323; GO:0005515; GO:0004750; GO:0009052,0.5372640050256902,2991.9386895389234,0.1219503438876783,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpia,b2914,glucose_minimal,2339.0,0.0887594364,metabolism,carbohydrate transport and metabolism,G,ribose-5-phosphate isomerase A,0.11,GO:0042802; GO:0016853; GO:0009052; GO:0006098; GO:0042803; GO:0006014; GO:0005829; GO:0004751,0.32411215171614943,3283.595175820927,0.12460455629398223,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpia,b2914,glucose_minimal,2873.0,0.1090234548,metabolism,carbohydrate transport and metabolism,G,ribose-5-phosphate isomerase A,0.21,GO:0042802; GO:0016853; GO:0009052; GO:0006098; GO:0042803; GO:0006014; GO:0005829; GO:0004751,0.37021710475679415,3489.185325048095,0.1324062090407951,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpia,b2914,glucose_minimal,3495.0,0.132626862,metabolism,carbohydrate transport and metabolism,G,ribose-5-phosphate isomerase A,0.31,GO:0042802; GO:0016853; GO:0009052; GO:0006098; GO:0042803; GO:0006014; GO:0005829; GO:0004751,0.42288048729051664,3601.6562577388468,0.1366742110061707,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpia,b2914,glucose_minimal,4045.0,0.153498042,metabolism,carbohydrate transport and metabolism,G,ribose-5-phosphate isomerase A,0.4,GO:0042802; GO:0016853; GO:0009052; GO:0006098; GO:0042803; GO:0006014; GO:0005829; GO:0004751,0.4766534005426988,4022.2953361336586,0.15263645449746566,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpia,b2914,glucose_minimal,4710.0,0.178733196,metabolism,carbohydrate transport and metabolism,G,ribose-5-phosphate isomerase A,0.49,GO:0042802; GO:0016853; GO:0009052; GO:0006098; GO:0042803; GO:0006014; GO:0005829; GO:0004751,0.5372640050256902,4596.226753988365,0.17441577436964895,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpla,b3984,glucose_minimal,7826.0,0.32127138680000006,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L1,0.11,GO:0000027; GO:0000470; GO:0005829; GO:0006417; GO:0006412; GO:0015934; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0005515; GO:0003723; GO:0000049; GO:0045947,0.32411215171614943,10986.496727650525,0.4510154663641639,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpla,b3984,glucose_minimal,10017.0,0.4112158806000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L1,0.21,GO:0000027; GO:0000470; GO:0005829; GO:0006417; GO:0006412; GO:0015934; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0005515; GO:0003723; GO:0000049; GO:0045947,0.37021710475679415,12165.391368258533,0.4994112133714757,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpla,b3984,glucose_minimal,16906.0,0.6940217308000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L1,0.31,GO:0000027; GO:0000470; GO:0005829; GO:0006417; GO:0006412; GO:0015934; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0005515; GO:0003723; GO:0000049; GO:0045947,0.42288048729051664,17421.917222698983,0.7152010614427942,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpla,b3984,glucose_minimal,20573.0,0.8445586814000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L1,0.4,GO:0000027; GO:0000470; GO:0005829; GO:0006417; GO:0006412; GO:0015934; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0005515; GO:0003723; GO:0000049; GO:0045947,0.4766534005426988,20457.523349883257,0.8398181570547376,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpla,b3984,glucose_minimal,29077.0,1.1936631886000002,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L1,0.49,GO:0000027; GO:0000470; GO:0005829; GO:0006417; GO:0006412; GO:0015934; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0005515; GO:0003723; GO:0000049; GO:0045947,0.5372640050256902,28374.62533454771,1.1648294443087859,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplb,b3317,glucose_minimal,6203.0,0.3074678228,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L2,0.11,GO:0000027; GO:0002181; GO:0005829; GO:0005515; GO:0016740; GO:0015934; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.32411215171614943,8708.0550985965,0.4316373919051919,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplb,b3317,glucose_minimal,9469.0,0.4693556044,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L2,0.21,GO:0000027; GO:0002181; GO:0005829; GO:0005515; GO:0016740; GO:0015934; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.37021710475679415,11499.85932575023,0.5700204271150571,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplb,b3317,glucose_minimal,15920.0,0.789116192,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L2,0.31,GO:0000027; GO:0002181; GO:0005829; GO:0005515; GO:0016740; GO:0015934; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.42288048729051664,16405.82764612373,0.8131975024320027,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplb,b3317,glucose_minimal,19973.0,0.9900136748,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L2,0.4,GO:0000027; GO:0002181; GO:0005829; GO:0005515; GO:0016740; GO:0015934; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.4766534005426988,19860.8911615816,0.9844567087408123,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplb,b3317,glucose_minimal,24731.0,1.2258563156,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L2,0.49,GO:0000027; GO:0002181; GO:0005829; GO:0005515; GO:0016740; GO:0015934; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.5372640050256902,24133.605913563966,1.196244924481173,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplc,b3320,glucose_minimal,6372.0,0.23527577736,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L3,0.11,GO:0000027; GO:0005515; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.32411215171614943,8945.305027931145,0.3302908967622123,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplc,b3320,glucose_minimal,9015.0,0.33286427069999996,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L3,0.21,GO:0000027; GO:0005515; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.37021710475679415,10948.487889073642,0.4042551787536639,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplc,b3320,glucose_minimal,15671.0,0.5786262879799999,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L3,0.31,GO:0000027; GO:0005515; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.42288048729051664,16149.228959950064,0.5962841175952408,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplc,b3320,glucose_minimal,17981.0,0.66391929578,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L3,0.4,GO:0000027; GO:0005515; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.4766534005426988,17880.072296420105,0.6601927038281922,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplc,b3320,glucose_minimal,23765.0,0.8774841257,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L3,0.49,GO:0000027; GO:0005515; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.5372640050256902,23190.9402990517,0.8562879012191996,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpld,b3319,glucose_minimal,7478.0,0.27416411928,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L4,0.11,GO:0045892; GO:0042788; GO:0042255; GO:0032993; GO:0015934; GO:0001217; GO:0017148; GO:0060698; GO:0060702; GO:0005515; GO:0005829; GO:0006417; GO:0006412; GO:0003735; GO:0030371; GO:0022625; GO:0046677; GO:0019843; GO:0006353; GO:0005840; GO:0003723,0.32411215171614943,10497.958411624153,0.3848841297353575,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpld,b3319,glucose_minimal,9492.0,0.34800291792,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L4,0.21,GO:0045892; GO:0042788; GO:0042255; GO:0032993; GO:0015934; GO:0001217; GO:0017148; GO:0060698; GO:0060702; GO:0005515; GO:0005829; GO:0006417; GO:0006412; GO:0003735; GO:0030371; GO:0022625; GO:0046677; GO:0019843; GO:0006353; GO:0005840; GO:0003723,0.37021710475679415,11527.792239943097,0.42264068022289614,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpld,b3319,glucose_minimal,14276.0,0.5233975617600001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L4,0.31,GO:0045892; GO:0042788; GO:0042255; GO:0032993; GO:0015934; GO:0001217; GO:0017148; GO:0060698; GO:0060702; GO:0005515; GO:0005829; GO:0006417; GO:0006412; GO:0003735; GO:0030371; GO:0022625; GO:0046677; GO:0019843; GO:0006353; GO:0005840; GO:0003723,0.42288048729051664,14711.65800729035,0.5393699867233644,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpld,b3319,glucose_minimal,18515.0,0.6788110014000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L4,0.4,GO:0045892; GO:0042788; GO:0042255; GO:0032993; GO:0015934; GO:0001217; GO:0017148; GO:0060698; GO:0060702; GO:0005515; GO:0005829; GO:0006417; GO:0006412; GO:0003735; GO:0030371; GO:0022625; GO:0046677; GO:0019843; GO:0006353; GO:0005840; GO:0003723,0.4766534005426988,18411.07494400858,0.6750008220142,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpld,b3319,glucose_minimal,24946.0,0.91458921096,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L4,0.49,GO:0045892; GO:0042788; GO:0042255; GO:0032993; GO:0015934; GO:0001217; GO:0017148; GO:0060698; GO:0060702; GO:0005515; GO:0005829; GO:0006417; GO:0006412; GO:0003735; GO:0030371; GO:0022625; GO:0046677; GO:0019843; GO:0006353; GO:0005840; GO:0003723,0.5372640050256902,24343.412442673838,0.8924966879667646,valgepea_2013,Valgepea et al. 2013,MG1655
0,rple,b3308,glucose_minimal,8400.0,0.28309108800000005,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L5,0.11,GO:0000027; GO:0008097; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723; GO:0000049,0.32411215171614943,11792.304179946897,0.397416216705728,valgepea_2013,Valgepea et al. 2013,MG1655
0,rple,b3308,glucose_minimal,10768.0,0.36289581376,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L5,0.21,GO:0000027; GO:0008097; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723; GO:0000049,0.37021710475679415,13077.461740382138,0.44072772290037543,valgepea_2013,Valgepea et al. 2013,MG1655
0,rple,b3308,glucose_minimal,18281.0,0.61609383092,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L5,0.31,GO:0000027; GO:0008097; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723; GO:0000049,0.42288048729051664,18838.877839119843,0.6348950504970864,valgepea_2013,Valgepea et al. 2013,MG1655
0,rple,b3308,glucose_minimal,21990.0,0.7410920268000001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L5,0.4,GO:0000027; GO:0008097; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723; GO:0000049,0.4766534005426988,21866.569701255663,0.7369322628043217,valgepea_2013,Valgepea et al. 2013,MG1655
0,rple,b3308,glucose_minimal,30494.0,1.02768805208,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L5,0.49,GO:0000027; GO:0008097; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723; GO:0000049,0.5372640050256902,29757.396738029984,1.0028635498353047,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplf,b3305,glucose_minimal,8431.0,0.26457017584000003,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L6,0.11,GO:0000027; GO:0070180; GO:0002181; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0046677; GO:0019843; GO:0005840; GO:0003723,0.32411215171614943,11835.823397753844,0.3714157131484902,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplf,b3305,glucose_minimal,10508.0,0.32974776512000004,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L6,0.21,GO:0000027; GO:0070180; GO:0002181; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0046677; GO:0019843; GO:0005840; GO:0003723,0.37021710475679415,12761.698362549732,0.40047026210376263,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplf,b3305,glucose_minimal,16523.0,0.5185023147200001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L6,0.31,GO:0000027; GO:0070180; GO:0002181; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0046677; GO:0019843; GO:0005840; GO:0003723,0.42288048729051664,17027.229283725024,0.534325352350033,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplf,b3305,glucose_minimal,22088.0,0.6931355763200001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L6,0.4,GO:0000027; GO:0070180; GO:0002181; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0046677; GO:0019843; GO:0005840; GO:0003723,0.4766534005426988,21964.019625344936,0.6892449928158844,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplf,b3305,glucose_minimal,29408.0,0.9228418611200001,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L6,0.49,GO:0000027; GO:0070180; GO:0002181; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0046677; GO:0019843; GO:0005840; GO:0003723,0.5372640050256902,28697.62980494477,0.9005499897622421,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpli,b4203,glucose_minimal,7326.0,0.19176933204,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L9,0.11,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.32411215171614943,10284.573859796543,0.2692145590239186,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpli,b4203,glucose_minimal,9923.0,0.25974980642,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L9,0.21,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.37021710475679415,12051.230762426816,0.31545952410189604,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpli,b4203,glucose_minimal,16702.0,0.43720057108,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L9,0.31,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.42288048729051664,17211.69179306272,0.45054253868877814,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpli,b4203,glucose_minimal,20825.0,0.5451264455,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L9,0.4,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.4766534005426988,20708.10886896995,0.5420666401329467,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpli,b4203,glucose_minimal,29704.0,0.77754794416,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L9,0.49,GO:0005515; GO:0070180; GO:0005829; GO:0006412; GO:0003735; GO:0022625; GO:0019843; GO:0005840; GO:0003723,0.5372640050256902,28986.479724091383,0.7587657459568671,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplj,b3985,glucose_minimal,7047.0,0.20719533024,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L10,0.11,GO:0070180; GO:0043022; GO:0017148; GO:0015934; GO:0005515; GO:0005829; GO:0019843; GO:0042254; GO:0006412; GO:0003735; GO:0022625; GO:0006417; GO:0005840; GO:0003723,0.32411215171614943,9892.900899534021,0.29087028081602734,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplj,b3985,glucose_minimal,9129.0,0.26841012768,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L10,0.21,GO:0070180; GO:0043022; GO:0017148; GO:0015934; GO:0005515; GO:0005829; GO:0019843; GO:0042254; GO:0006412; GO:0003735; GO:0022625; GO:0006417; GO:0005840; GO:0003723,0.37021710475679415,11086.937985507851,0.325977263694863,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplj,b3985,glucose_minimal,14600.0,0.42926803199999997,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L10,0.31,GO:0070180; GO:0043022; GO:0017148; GO:0015934; GO:0005515; GO:0005829; GO:0019843; GO:0042254; GO:0006412; GO:0003735; GO:0022625; GO:0006417; GO:0005840; GO:0003723,0.42288048729051664,15045.545454359704,0.4423679238054476,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplj,b3985,glucose_minimal,18917.0,0.55619612064,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L10,0.4,GO:0070180; GO:0043022; GO:0017148; GO:0015934; GO:0005515; GO:0005829; GO:0019843; GO:0042254; GO:0006412; GO:0003735; GO:0022625; GO:0006417; GO:0005840; GO:0003723,0.4766534005426988,18810.818510170688,0.5530741809705578,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplj,b3985,glucose_minimal,27813.0,0.81775560096,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L10,0.49,GO:0070180; GO:0043022; GO:0017148; GO:0015934; GO:0005515; GO:0005829; GO:0019843; GO:0042254; GO:0006412; GO:0003735; GO:0022625; GO:0006417; GO:0005840; GO:0003723,0.5372640050256902,27141.15811224595,0.7980021595236064,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplk,b3983,glucose_minimal,6090.0,0.150377325,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L11,0.11,GO:0070180; GO:0015934; GO:0000027; GO:0005829; GO:0005840; GO:0003723; GO:0006412; GO:0003735; GO:0015968; GO:0006415; GO:0022625; GO:0019843; GO:0005515,0.32411215171614943,8549.4205304615,0.2111065664484206,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplk,b3983,glucose_minimal,8094.0,0.19986109500000002,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L11,0.21,GO:0070180; GO:0015934; GO:0000027; GO:0005829; GO:0005840; GO:0003723; GO:0006412; GO:0003735; GO:0015968; GO:0006415; GO:0022625; GO:0019843; GO:0005515,0.37021710475679415,9829.956846828849,0.24272620944032136,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplk,b3983,glucose_minimal,12616.0,0.31152058,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L11,0.31,GO:0070180; GO:0015934; GO:0000027; GO:0005829; GO:0005840; GO:0003723; GO:0006412; GO:0003735; GO:0015968; GO:0006415; GO:0022625; GO:0019843; GO:0005515,0.42288048729051664,13001.000099465891,0.3210271949560615,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplk,b3983,glucose_minimal,16608.0,0.41009304,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L11,0.4,GO:0070180; GO:0015934; GO:0000027; GO:0005829; GO:0005840; GO:0003723; GO:0006412; GO:0003735; GO:0015968; GO:0006415; GO:0022625; GO:0019843; GO:0005515,0.4766534005426988,16514.778972189815,0.4077911797707971,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplk,b3983,glucose_minimal,22136.0,0.54659318,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L11,0.49,GO:0070180; GO:0015934; GO:0000027; GO:0005829; GO:0005840; GO:0003723; GO:0006412; GO:0003735; GO:0015968; GO:0006415; GO:0022625; GO:0019843; GO:0005515,0.5372640050256902,21601.28989942388,0.5333898508415241,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpll,b3986,glucose_minimal,13955.0,0.2848173635,information storage and processing,"translation, ribosomal structure and biogenesis",J,"50S ribosomal subunit protein L7 // ""50S ribosomal subunit protein L12""",0.11,GO:0043022; GO:0042803; GO:0015934; GO:0005515; GO:0005829; GO:0005840; GO:0006412; GO:0003735; GO:0022625,0.32411215171614943,19590.667241804633,0.39983964120506005,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpll,b3986,glucose_minimal,16464.0,0.3360253008,information storage and processing,"translation, ribosomal structure and biogenesis",J,"50S ribosomal subunit protein L7 // ""50S ribosomal subunit protein L12""",0.21,GO:0043022; GO:0042803; GO:0015934; GO:0005515; GO:0005829; GO:0005840; GO:0006412; GO:0003735; GO:0022625,0.37021710475679415,19995.108663972096,0.4080941692990713,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpll,b3986,glucose_minimal,28321.0,0.5780231136999999,information storage and processing,"translation, ribosomal structure and biogenesis",J,"50S ribosomal subunit protein L7 // ""50S ribosomal subunit protein L12""",0.31,GO:0043022; GO:0042803; GO:0015934; GO:0005515; GO:0005829; GO:0005840; GO:0006412; GO:0003735; GO:0022625,0.42288048729051664,29185.266631021997,0.5956625363591695,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpll,b3986,glucose_minimal,36405.0,0.7430151285,information storage and processing,"translation, ribosomal structure and biogenesis",J,"50S ribosomal subunit protein L7 // ""50S ribosomal subunit protein L12""",0.4,GO:0043022; GO:0042803; GO:0015934; GO:0005515; GO:0005829; GO:0005840; GO:0006412; GO:0003735; GO:0022625,0.4766534005426988,36200.65802520293,0.7388445700969842,valgepea_2013,Valgepea et al. 2013,MG1655
0,rpll,b3986,glucose_minimal,48969.0,0.9994425992999999,information storage and processing,"translation, ribosomal structure and biogenesis",J,"50S ribosomal subunit protein L7 // ""50S ribosomal subunit protein L12""",0.49,GO:0043022; GO:0042803; GO:0015934; GO:0005515; GO:0005829; GO:0005840; GO:0006412; GO:0003735; GO:0022625,0.5372640050256902,47786.120576657384,0.9753003851334041,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplm,b3231,glucose_minimal,8705.0,0.2314793557,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L13,0.11,GO:0017148; GO:0070180; GO:0003729; GO:0005829; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0005840,0.32411215171614943,12220.477129337825,0.324961306403872,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplm,b3231,glucose_minimal,12864.0,0.34207357056,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L13,0.21,GO:0017148; GO:0070180; GO:0003729; GO:0005829; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0005840,0.37021710475679415,15623.000355523387,0.4154396388739144,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplm,b3231,glucose_minimal,19143.0,0.50904185022,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L13,0.31,GO:0017148; GO:0070180; GO:0003729; GO:0005829; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0005840,0.42288048729051664,19727.183331014232,0.5245761846339982,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplm,b3231,glucose_minimal,24629.0,0.65492303866,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L13,0.4,GO:0017148; GO:0070180; GO:0003729; GO:0005829; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0005840,0.4766534005426988,24490.756942802447,0.651246942874809,valgepea_2013,Valgepea et al. 2013,MG1655
0,rplm,b3231,glucose_minimal,29760.0,0.7913642304,information storage and processing,"translation, ribosomal structure and biogenesis",J,50S ribosomal subunit protein L13,0.49,GO:0017148; GO:0070180; GO:0003729; GO:0005829; GO:0006412; GO:0003735; GO:0008270; GO:0022625; GO:0005840,0.5372640050256902,29041.127006092094,0.7722482904275783,valgepea_2013,Valgepea et al. 2013,MG1655
