,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,go_terms,corrected_volume,dataset,dataset_name,strain
0,yfer,b2409,M9_minimal_glucose_30C,2.465,0.00013872768569999998,information storage and processing,transcription,K,putative LysR-type DNA-binding transcriptional regulator YfeR,0.2772588722239781,GO:0043565; GO:0005737; GO:0000986; GO:0005829; GO:0003700; GO:0006355; GO:0003677; GO:0006351,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,liga,b2411,M9_minimal_glucose_30C,22.029,0.0026916345128399997,information storage and processing,"Replication, recombination, and repair",L,DNA ligase,0.2772588722239781,GO:0006259; GO:0005515; GO:0016874; GO:0070403; GO:0006288; GO:0003677; GO:0005829; GO:0046872; GO:0006974; GO:0006260; GO:0003911; GO:0006281; GO:0006266,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,cysm,b2421,M9_minimal_glucose_30C,10.097000000000001,0.0005474819572800001,metabolism,amino acid transport and metabolism,E,cysteine synthase B,0.2772588722239781,GO:0005515; GO:0005737; GO:0030170; GO:0005829; GO:0019344; GO:0008652; GO:0080146; GO:0016740; GO:0004124; GO:0006535,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ucpa,b2426,M9_minimal_glucose_30C,8.279,0.0003827464490000001,metabolism,"secondary metabolites biosynthesis, transport, and catabolism",Q,oxidoreductase UcpA,0.2772588722239781,GO:0052588; GO:0005515; GO:0055114; GO:0016491,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,murq,b2428,M9_minimal_glucose_30C,4.785,0.000247983582,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,N-acetylmuramic acid 6-phosphate etherase,0.2772588722239781,GO:0006040; GO:1901135; GO:0097367; GO:0005829; GO:0016829; GO:0005515; GO:0097175; GO:0097173; GO:0005975; GO:0016803; GO:0046348; GO:0016835; GO:0009254,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hemf,b2436,M9_minimal_glucose_30C,12.758,0.00072690210444,metabolism,coenzyme transport and metabolism,H,coproporphyrinogen III oxidase,0.2772588722239781,GO:0046872; GO:0016491; GO:0006782; GO:0006779; GO:0005829; GO:0046906; GO:0006783; GO:0042803; GO:0019353; GO:0055114; GO:0030145; GO:0004109; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,eutb,b2441,M9_minimal_glucose_30C,6.341,0.00052001894218,metabolism,amino acid transport and metabolism,E,ethanolamine ammonia-lyase subunit &alpha;,0.2772588722239781,GO:0005829; GO:0006520; GO:0003824; GO:0009350; GO:0046336; GO:0016829; GO:0008851,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,yffl,b2443,M9_minimal_glucose_30C,0.177,7.38751626e-06,Not Assigned,Not Assigned,Not Assigned,CPZ-55 prophage; uncharacterized protein YffL,0.2772588722239781,no ontology,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,eutd,b2458,M9_minimal_glucose_30C,0.168,1.0058364959999998e-05,metabolism,energy production and conversion,C,phosphate acetyltransferase EutD,0.2772588722239781,GO:0005829; GO:0042803; GO:0009408; GO:0016746; GO:0016740; GO:0016407; GO:0046336; GO:0008959,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,eutt,b2459,M9_minimal_glucose_30C,0.7070000000000001,3.541046264e-05,metabolism,amino acid transport and metabolism,E,putative ethanolamine utilization cobalamin adenosyltransferase,0.2772588722239781,GO:0005829; GO:0009236; GO:0006580; GO:0046336; GO:0000166; GO:0016740; GO:0008817; GO:0005524,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,maeb,b2463,M9_minimal_glucose_30C,46.601000000000006,0.006375586264220001,metabolism,energy production and conversion,C,NADP+-dependent malate dehydrogenase,0.2772588722239781,GO:0004470; GO:0008948; GO:0046872; GO:0016491; GO:0003824; GO:0004471; GO:0051287; GO:0016746; GO:0006108; GO:0030145; GO:0055114; GO:0008152; GO:0004473,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,tktb,b2465,M9_minimal_glucose_30C,77.395,0.0093842505551,metabolism,carbohydrate transport and metabolism,G,transketolase 2,0.2772588722239781,GO:0006098; GO:0005829; GO:0016740; GO:0003824; GO:0009052; GO:0046872; GO:0004802,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,nudk,b2467,M9_minimal_glucose_30C,14.4,0.000519888096,cellular processes and signaling,defense mechanisms,V,GDP-mannose hydrolase,0.2772588722239781,GO:0019693; GO:0006753; GO:0005829; GO:0042803; GO:0046872; GO:0016818; GO:0016787; GO:0052751; GO:0000287,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,tmca,b2474,M9_minimal_glucose_30C,2.615,0.00032509868280000004,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNAMet cytidine acetyltransferase,0.2772588722239781,GO:0008080; GO:0016746; GO:0016740; GO:0008033; GO:0003723; GO:0005737; GO:0005524; GO:0000166; GO:0000049; GO:0051392; GO:0051391; GO:0002101,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,dapa,b2478,M9_minimal_glucose_30C,1.1059999999999999,5.7410469199999994e-05,metabolism,amino acid transport and metabolism,E,4-hydroxy-tetrahydrodipicolinate synthase,0.2772588722239781,GO:0016829; GO:0009089; GO:0009085; GO:0008652; GO:0008152; GO:0005737; GO:0003824; GO:0042802; GO:0005829; GO:0019877; GO:0008840,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hda,b2496,M9_minimal_glucose_30C,12.200999999999999,0.0005394157267799998,Not Assigned,Not Assigned,Not Assigned,inibitor of reinitiation of DNA replication,0.2772588722239781,GO:0006270; GO:0005886; GO:0043531; GO:0005829; GO:0042802; GO:0016020; GO:0008156; GO:0006260; GO:0005515; GO:0032297; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ppk,b2501,M9_minimal_glucose_30C,27.721,0.00370118206666,metabolism,inorganic ion transport and metabolism,P,polyphosphate kinase,0.2772588722239781,GO:0046872; GO:0046777; GO:0005515; GO:0006757; GO:0016778; GO:0043751; GO:0016776; GO:0042803; GO:0031241; GO:0009358; GO:0006799; GO:0003824; GO:0016310; GO:0005524; GO:0000166; GO:0005886; GO:0016740; GO:0016301; GO:0016020; GO:0008976,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,guaa,b2507,M9_minimal_glucose_30C,335.577,0.03268759581978,metabolism,nucleotide transport and metabolism,F,GMP synthetase,0.2772588722239781,GO:0016874; GO:0006164; GO:0042802; GO:0016462; GO:0042803; GO:0005829; GO:0006541; GO:0005524; GO:0000166; GO:0006177; GO:0003922; GO:0003921,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,der,b2511,M9_minimal_glucose_30C,23.971,0.00218998480696,poorly characterized,general function prediction only,R,50S ribosomal subunit stability factor,0.2772588722239781,GO:0005515; GO:0043023; GO:0097216; GO:0005829; GO:0042254; GO:0032794; GO:0043022; GO:0003924; GO:0005525; GO:0000166; GO:0000027,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hiss,b2514,M9_minimal_glucose_30C,75.695,0.0059093678573000005,information storage and processing,"translation, ribosomal structure and biogenesis",J,histidine&mdash;tRNA ligase,0.2772588722239781,GO:0016874; GO:0004812; GO:0005829; GO:0042803; GO:0006412; GO:0005524; GO:0000166; GO:0006427; GO:0004821; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ispg,b2515,M9_minimal_glucose_30C,39.344,0.00265711435136,metabolism,lipid transport and metabolism,I,(<em>E</em>)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin),0.2772588722239781,GO:0005829; GO:0005515; GO:0044237; GO:0016491; GO:0016114; GO:0005506; GO:0019288; GO:0055114; GO:0051539; GO:0051536; GO:0046872; GO:0008299; GO:0046429,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rodz,b2516,M9_minimal_glucose_30C,12.797,0.00076882737984,cellular processes and signaling,"cell cycle control, cell division, chromosome partitioning",D,transmembrane component of cytoskeleton,0.2772588722239781,GO:0043093; GO:0016021; GO:0016020; GO:0003677; GO:0005887; GO:0005886; GO:0008360; GO:0005515,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rlmn,b2517,M9_minimal_glucose_30C,27.658,0.00197817649608,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA m2A2503 methyltransferase/tRNA m2A37 methyltransferase,0.2772588722239781,GO:0019843; GO:0005829; GO:0005515; GO:0051536; GO:0032259; GO:0016740; GO:0008173; GO:0008168; GO:0008033; GO:0006364; GO:0003824; GO:0000049; GO:0002935; GO:0030488; GO:0070475; GO:0046677; GO:0005737; GO:0070040; GO:0051539; GO:0046872,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ndk,b2518,M9_minimal_glucose_30C,178.237,0.00457509069346,metabolism,nucleotide transport and metabolism,F,nucleoside diphosphate kinase,0.2772588722239781,GO:0006220; GO:0006163; GO:0005829; GO:0016740; GO:0016301; GO:0016310; GO:0009117; GO:0006241; GO:0006228; GO:0006183; GO:0006165; GO:0042802; GO:0046872; GO:0005737; GO:0005524; GO:0005515; GO:0000166; GO:0004550,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,yfhm,b2520,M9_minimal_glucose_30C,0.716,0.00021582347904,poorly characterized,general function prediction only,R,&alpha;2-macroglobulin,0.2772588722239781,GO:0030414; GO:0010466; GO:0005615; GO:0042803; GO:0031362; GO:0010951; GO:0016020; GO:0005886; GO:0004866,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pepb,b2523,M9_minimal_glucose_30C,49.951,0.0038291837188,metabolism,amino acid transport and metabolism,E,aminopeptidase B,0.2772588722239781,GO:0005515; GO:0044212; GO:0042802; GO:0005737; GO:0043171; GO:0030145; GO:0019538; GO:0008235; GO:0005829; GO:0046872; GO:0016787; GO:0008233; GO:0004177; GO:0006508,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,iscu,b2529,M9_minimal_glucose_30C,462.18,0.0106252131612,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,scaffold protein for iron-sulfur cluster assembly,0.2772588722239781,GO:0005737; GO:0005623; GO:0008198; GO:0006879; GO:0005829; GO:0051536; GO:0005506; GO:0051539; GO:0051537; GO:0042802; GO:0005515; GO:0016226,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,iscs,b2530,M9_minimal_glucose_30C,826.1189999999999,0.06183314012106,metabolism,amino acid transport and metabolism,E,cysteine desulfurase,0.2772588722239781,GO:0051537; GO:0051536; GO:0046872; GO:0044571; GO:0005829; GO:0016740; GO:0008033; GO:0003824; GO:0097163; GO:0030170; GO:0005737; GO:0005515; GO:0031119; GO:0031071; GO:0009000; GO:0016226; GO:0018131,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,yphe,b2547,M9_minimal_glucose_30C,1.44,0.00013151024639999998,metabolism,carbohydrate transport and metabolism,G,putative ABC transporter ATP-binding protein YphE,0.2772588722239781,GO:0043190; GO:0005886; GO:0016887; GO:0006810; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,glya,b2551,M9_minimal_glucose_30C,1640.4470000000001,0.12340462692033999,metabolism,amino acid transport and metabolism,E,serine hydroxymethyltransferase,0.2772588722239781,GO:1904482; GO:0070905; GO:0050897; GO:0046655; GO:0046653; GO:0016597; GO:0006544; GO:0005515; GO:0016740; GO:0008652; GO:0006545; GO:0005737; GO:0003824; GO:0042802; GO:0035999; GO:0006546; GO:0042803; GO:0008270; GO:0005829; GO:0006730; GO:0006565; GO:0019264; GO:0030170; GO:0004372,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,glnb,b2553,M9_minimal_glucose_30C,83.22399999999999,0.0017165366119999998,cellular processes and signaling,signal transduction mechanisms,T,"uridylyl-[protein PII] // ""nitrogen regulatory protein PII-1""",0.2772588722239781,GO:0042304; GO:0005524; GO:0036094; GO:0050790; GO:0042802; GO:0030234; GO:0005829; GO:0006808; GO:0005515; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,glrr,b2554,M9_minimal_glucose_30C,9.277000000000001,0.0007568703533600001,cellular processes and signaling,signal transduction mechanisms,T,"Pasp56 DNA-binding transcriptional activator GlrR // ""DNA-binding transcriptional activator GlrR""",0.2772588722239781,GO:0005829; GO:0003700; GO:0045893; GO:0000986; GO:0008134; GO:0003677; GO:0005737; GO:0006355; GO:0005524; GO:0000166; GO:0000160; GO:0000156; GO:0006351,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,purl,b2557,M9_minimal_glucose_30C,39.44,0.009257645500799999,metabolism,nucleotide transport and metabolism,F,FGAMSYN-MONOMER,0.2772588722239781,GO:0046872; GO:0016874; GO:0042623; GO:0006189; GO:0005829; GO:0006541; GO:0005524; GO:0000166; GO:0004642; GO:0006164; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,tada,b2559,M9_minimal_glucose_30C,10.129,0.00031472707252,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNA adenosine34 deaminase,0.2772588722239781,GO:0052718; GO:0006382; GO:0042803; GO:0005829; GO:0052717; GO:0016787; GO:0008033; GO:0003824; GO:0008270; GO:0002100; GO:0046872; GO:0008251,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,acps,b2563,M9_minimal_glucose_30C,11.815,0.00027560047080000004,metabolism,lipid transport and metabolism,I,holo-[acyl-carrier-protein] synthase,0.2772588722239781,GO:0005829; GO:0006631; GO:0006629; GO:0000287; GO:0018070; GO:0046872; GO:0016740; GO:0006633; GO:0008897; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,reco,b2565,M9_minimal_glucose_30C,0.28600000000000003,1.3004151160000001e-05,information storage and processing,"Replication, recombination, and repair",L,DNA repair protein RecO,0.2772588722239781,GO:0009314; GO:0005829; GO:0006974; GO:0006281; GO:0006310; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,era,b2566,M9_minimal_glucose_30C,0.779,4.37210634e-05,information storage and processing,"translation, ribosomal structure and biogenesis",J,30S ribosomal subunit maturation GTPase Era,0.2772588722239781,GO:0000028; GO:0097216; GO:0005515; GO:0046777; GO:0031234; GO:0042254; GO:0019843; GO:0016020; GO:0003723; GO:0000166; GO:0005829; GO:0070181; GO:0043024; GO:0042274; GO:0006468; GO:0005737; GO:0003924; GO:0005886; GO:0005525,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rnc,b2567,M9_minimal_glucose_30C,69.417,0.0029441832210000004,information storage and processing,transcription,K,RNase III,0.2772588722239781,GO:0005515; GO:0003725; GO:0019899; GO:0000287; GO:0042803; GO:0090501; GO:0090305; GO:0090502; GO:0005829; GO:0016787; GO:0004519; GO:0004518; GO:0016075; GO:0046872; GO:0019843; GO:0008033; GO:0006397; GO:0006364; GO:0005524; GO:0000166; GO:0006396; GO:0005737; GO:0003723; GO:0004525,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,lepa,b2569,M9_minimal_glucose_30C,64.087,0.007082010839400001,information storage and processing,"translation, ribosomal structure and biogenesis",J,30S ribosomal subunit biogenesis factor LepA,0.2772588722239781,GO:0045727; GO:0043022; GO:0006414; GO:0003746; GO:0042274; GO:0097216; GO:0042802; GO:0005515; GO:0043023; GO:0043024; GO:0016787; GO:0016020; GO:0006412; GO:0005829; GO:0009651; GO:0009409; GO:0009268; GO:0005886; GO:0005525; GO:0003924; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,grca,b2579,M9_minimal_glucose_30C,119.553,0.0028347737863199996,metabolism,coenzyme transport and metabolism,H,stress-induced alternate pyruvate formate-lyase subunit,0.2772588722239781,GO:0005515; GO:0006567; GO:0008861; GO:0005829; GO:0003824; GO:0006950,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ung,b2580,M9_minimal_glucose_30C,14.487,0.0006178760550599999,information storage and processing,"Replication, recombination, and repair",L,uracil-DNA glycosylase,0.2772588722239781,GO:0005739; GO:0005634; GO:0097510; GO:0016799; GO:0006284; GO:0004844; GO:0005829; GO:0016787; GO:0006974; GO:0005515; GO:0006281; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,yfif,b2581,M9_minimal_glucose_30C,17.936,0.00112497174784,information storage and processing,"translation, ribosomal structure and biogenesis",J,putative methyltransferase YfiF,0.2772588722239781,GO:0070039; GO:0000453; GO:0005515; GO:0005829; GO:0008173; GO:0006396; GO:0003723; GO:0032259; GO:0016740; GO:0008168,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,patz,b2584,M9_minimal_glucose_30C,11.377,0.00185056484434,metabolism,energy production and conversion,C,peptidyl-lysine N-acetyltransferase,0.2772588722239781,GO:0008080; GO:0032991; GO:0042802; GO:0052858; GO:0061733; GO:0032462; GO:0016746; GO:0016740; GO:0005886; GO:0005515; GO:0048037; GO:0046872; GO:0005524; GO:0006979; GO:0009408; GO:0018393,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,pssa,b2585,M9_minimal_glucose_30C,94.04899999999999,0.00824351899468,metabolism,lipid transport and metabolism,I,phosphatidylserine synthase,0.2772588722239781,GO:0005515; GO:0005543; GO:0032049; GO:0008444; GO:0005829; GO:0006629; GO:0003824; GO:0005886; GO:0016740; GO:0016020; GO:0003882; GO:0008654; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,clpb,b2592,M9_minimal_glucose_30C,115.102,0.01525459237016,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,"ClpB80 // ""chaperone protein ClpB""",0.2772588722239781,GO:0042026; GO:0019538; GO:0016887; GO:0042623; GO:0005515; GO:0005737; GO:0042802; GO:0009408; GO:0005829; GO:0005524; GO:0000166,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,rlud,b2594,M9_minimal_glucose_30C,21.145,0.0013030081853999999,information storage and processing,"translation, ribosomal structure and biogenesis",J,23S rRNA pseudouridine1911/1915/1917 synthase,0.2772588722239781,GO:0120159; GO:0009451; GO:0016853; GO:0006364; GO:0001522; GO:0005829; GO:0000455; GO:0000027; GO:0005515; GO:0003723; GO:0009982,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,raia,b2597,M9_minimal_glucose_30C,555.169,0.0117824072039,information storage and processing,"translation, ribosomal structure and biogenesis",J,stationary phase translation inhibitor and ribosome stability factor,0.2772588722239781,GO:0043022; GO:0019843; GO:0003723; GO:0005829; GO:0005515; GO:0044238; GO:0006417; GO:0045900; GO:0045947; GO:0009409; GO:0043024; GO:0022627,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,tyra,b2600,M9_minimal_glucose_30C,12.825999999999999,0.00089512294872,metabolism,amino acid transport and metabolism,E,fused chorismate mutase/prephenate dehydrogenase,0.2772588722239781,GO:0070403; GO:0016853; GO:0016491; GO:0009073; GO:0008652; GO:0008152; GO:0003824; GO:0046417; GO:0004665; GO:0005829; GO:0042803; GO:0055114; GO:0008977; GO:0004106; GO:0006571; GO:0009094; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,nadk,b2615,M9_minimal_glucose_30C,16.726,0.0009042002005599999,metabolism,nucleotide transport and metabolism,F,NAD kinase,0.2772588722239781,GO:0046872; GO:0051287; GO:0016740; GO:0016301; GO:0005737; GO:0019674; GO:0005829; GO:0016310; GO:0042802; GO:0005524; GO:0000166; GO:0006741; GO:0003951,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,recn,b2616,M9_minimal_glucose_30C,11.842,0.00120690537712,information storage and processing,"Replication, recombination, and repair",L,DNA repair protein RecN,0.2772588722239781,GO:0010165; GO:0009411; GO:0010212; GO:0000725; GO:0036298; GO:0043590; GO:0009314; GO:0005515; GO:0006310; GO:0006281; GO:0005737; GO:0005829; GO:0000724; GO:0006302; GO:0006974; GO:0005524; GO:0000166; GO:0009432,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,smpb,b2620,M9_minimal_glucose_30C,14.607999999999999,0.00044301009631999997,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,SsrA-binding protein,0.2772588722239781,GO:0070929; GO:0005829; GO:0070930; GO:0005737; GO:0003723,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,abpb,b2627,M9_minimal_glucose_30C,0.616,8.493587871999999e-05,information storage and processing,"Replication, recombination, and repair",L,CP4-57 prophage; putative helicase YfjK,0.2772588722239781,GO:0051607; GO:0005515; GO:0005829; GO:0010212,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,abpa,b2628,M9_minimal_glucose_30C,2.9960000000000004,0.00030838313352000003,Not Assigned,Not Assigned,Not Assigned,CP4-57 prophage; anti-bacteriophage protein,0.2772588722239781,GO:0051607; GO:0005515; GO:0005829,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gabd,b2661,M9_minimal_glucose_30C,35.302,0.0030308602704000004,metabolism,energy production and conversion,C,succinate-semialdehyde dehydrogenase (NADP+) GabD,0.2772588722239781,GO:0050661; GO:0016620; GO:0102810; GO:0036243; GO:0051289; GO:0005829; GO:0016491; GO:0006807; GO:0004777; GO:0055114; GO:0009013; GO:0009450,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ygav,b2667,M9_minimal_glucose_30C,20.164,0.00035467185504000005,information storage and processing,transcription,K,putative DNA-binding transcriptional regulator YgaV,0.2772588722239781,GO:0044212; GO:0005829; GO:0003700; GO:0006355; GO:0003677,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,ygap,b2668,M9_minimal_glucose_30C,76.627,0.00237089608398,metabolism,inorganic ion transport and metabolism,P,thiosulfate sulfurtransferase YgaP,0.2772588722239781,GO:0042803; GO:0005887; GO:0004792; GO:0005886; GO:0016021; GO:0016020,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,nrdh,b2673,M9_minimal_glucose_30C,72.6,0.0011013957239999997,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,glutaredoxin-like protein,0.2772588722239781,GO:0022900; GO:0005623; GO:0005829; GO:0055114; GO:0015035; GO:0051353; GO:0045454; GO:0009055,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,gsha,b2688,M9_minimal_glucose_30C,24.934,0.0024117795483600004,metabolism,coenzyme transport and metabolism,H,glutamate&mdash;cysteine ligase,0.2772588722239781,GO:0003824; GO:0005829; GO:0016874; GO:0005524; GO:0000166; GO:0071243; GO:0071288; GO:0046872; GO:0006972; GO:0004357; GO:0006750,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,yqab,b2690,M9_minimal_glucose_30C,14.264000000000001,0.0004920338272,poorly characterized,general function prediction only,R,fructose-1-phosphate phosphatase YqaB,0.2772588722239781,GO:0050308; GO:0016311; GO:0005829; GO:0046872; GO:0016787; GO:0008801; GO:0000287; GO:0016791,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,csra,b2696,M9_minimal_glucose_30C,473.97900000000004,0.005394336039840001,cellular processes and signaling,signal transduction mechanisms,T,carbon storage regulator,0.2772588722239781,GO:0045948; GO:0006417; GO:0005737; GO:0005829; GO:0006109; GO:0003723; GO:0006402; GO:0045719; GO:0048027; GO:0045947,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,alas,b2697,M9_minimal_glucose_30C,86.147,0.01373296204864,information storage and processing,"translation, ribosomal structure and biogenesis",J,alanine&mdash;tRNA ligase/DNA-binding transcriptional repressor,0.2772588722239781,GO:0106074; GO:0042803; GO:0002196; GO:0016597; GO:0006400; GO:0005829; GO:0043039; GO:0016874; GO:0006412; GO:0004812; GO:0046872; GO:0042802; GO:0003676; GO:0001217; GO:0002161; GO:0003723; GO:0000049; GO:0008270; GO:0005524; GO:0000166; GO:0006419; GO:0045892; GO:0004813; GO:0005737,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,mltb,b2701,M9_minimal_glucose_30C,0.157,1.049151872e-05,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,membrane-bound lytic murein transglycosylase B,0.2772588722239781,GO:0036405; GO:0030288; GO:0008932; GO:0005515; GO:0005509; GO:0031402; GO:0009253; GO:0071555; GO:0016829; GO:0016020; GO:0008933; GO:0009279,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hyci,b2717,M9_minimal_glucose_30C,11.311,0.00032026666682,metabolism,energy production and conversion,C,hydrogenase 3 maturation protease,0.2772588722239781,GO:0005515; GO:0016485; GO:0043085; GO:0005829; GO:0004175; GO:0006464; GO:0008047; GO:0006508; GO:0046872; GO:0016787; GO:0008233; GO:0004190,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hyce,b2721,M9_minimal_glucose_30C,1.6280000000000001,0.0001756071504,metabolism,energy production and conversion,C,formate hydrogenlyase subunit HycE,0.2772588722239781,GO:0051287; GO:0048038; GO:0016651; GO:0008137; GO:0046872; GO:0005515; GO:0005829; GO:0055114; GO:0051539; GO:0051536; GO:0016491; GO:0016151,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hyca,b2725,M9_minimal_glucose_30C,2.634,7.707299988e-05,Not Assigned,Not Assigned,Not Assigned,regulator of the transcriptional regulator FhlA,0.2772588722239781,GO:0005829,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hypa,b2726,M9_minimal_glucose_30C,1.855,4.05482224e-05,poorly characterized,general function prediction only,R,hydrogenase 3 nickel incorporation protein HypA,0.2772588722239781,GO:0016020; GO:0006464; GO:0005886; GO:0005829; GO:0046872; GO:0005515; GO:0031234; GO:0008270; GO:0051604; GO:0016151,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hypb,b2727,M9_minimal_glucose_30C,3.38,0.000177104902,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,hydrogenase isoenzymes nickel incorporation protein HypB,0.2772588722239781,GO:0005829; GO:0046872; GO:0016787; GO:0042803; GO:0051188; GO:0008270; GO:0005525; GO:0005515; GO:0000166; GO:0016151; GO:0003924; GO:0051604,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hypc,b2728,M9_minimal_glucose_30C,2.249,3.6332864880000005e-05,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,hydrogenase 3 maturation protein HypC,0.2772588722239781,GO:0005829; GO:0042802; GO:0005506; GO:1902670; GO:0005515; GO:0051604,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
0,hypd,b2729,M9_minimal_glucose_30C,3.8569999999999998,0.00026483157106,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,Fe-(CN)2CO cofactor assembly scaffold protein HypD,0.2772588722239781,GO:0051536; GO:0005829; GO:0070025; GO:0005506; GO:0005515; GO:0051539; GO:0051604; GO:0046872; GO:0006464,0.4048610424728093,taniguichi_2010,Taniguichi et al. 2010,DY330
